publish_date,headline_text
2012-12-25,Actor Charles Durning dies aged 89
2012-12-25,Charity rowers trade turkey for noodles
2012-12-25,Some 600 illegal arms seized in 2012
2012-12-25,Happier Chrismas for Mandela
2012-12-26,Motorists warned as weather alert issued
2012-12-26,Consumer sentiment strong depite weather
2012-12-26,Childline receives over 1000 calls
2012-12-26,Senior Syrian figure defects
2012-12-26,Israel to build 942 settler homes
2012-12-26,Egypt's leader signs constitution into law
2012-12-26,Man dies in Donegal crash
2012-12-26,Pro-gun petition to deport Piers Morgan
2012-12-26,Arvika keeps punters happy
2012-12-26,Rooney to miss festive fixtures
2012-12-27,Fitzgerald favours subsidised childcare over benefit
2012-12-27,TD says Brady 'spin-doctoring' on abortion
2012-12-27,Employers satisfied with graduate standards; though concerns remain
2012-12-27,Shoppers find first cut is the deepest
2012-12-27,State close to resolving just three of 12 EU cases
2012-12-27,Call for care in language on abortion debate
2012-12-27,Thousands attend funeral of 'gentleman; patriot' Minister of State Shane McEntee
2012-12-27,Ryanair to be used for official EU flights
2012-12-27,Many ways to make merry over the festive season
2012-12-27,Not a day for the bookies as the Riccis get richer and favourite-backers cash in
2012-12-28,Abortion referendum wording was seen as 'time bomb'
2012-12-28,Landlord paid €620;000 in rent subsidies
2012-12-28,Croke Park accord must be reviewed in light of fiscal needs; says Coveney
2012-12-28,Further reform of child benefit due; says Coveney
2012-12-28,Landlords oppose ban on bedsits planned for early 2013
2012-12-28,Keaveney raises 'kangaroo court' fears
2012-12-28,Early 2013 deadline for climate change Bill
2012-12-28,Celebs and hardcore fans dig their heels in on a busy day
2012-12-28,Man to be charged with murder of Mayo woman in December 2000
2012-12-28,New suspect identified in McAreavey murder investigation
2012-12-29,Funds for suicide prevention diverted
2012-12-29,Berlusconi to pay alimony of €100;000 a day
2012-12-29,Man charged with murder of woman 12 years ago
2012-12-29,Man dropped at hospital dies of gunshot wounds
2012-12-29,Number of people with financial worries up 6% on 2011; survey shows
2012-12-29,Ferries cancelled; homes lose power as more high winds and rain forecast
2012-12-29,Deenihan in China to expand cultural links
2012-12-29,€633;000 spent analysing satellite images over grants
2012-12-29,50% of senior posts on Limerick council to go
2012-12-29,Slow progress in mental health service as tide goes out on Victorian-era hospitals
2012-12-30,Burton confirms plans for universal pension scheme
2012-12-30,UN calls on India to 'act urgently' to protect women
2012-12-30,Gardaí appeal over road crash
2012-12-30,McGuinness resigns MP seat
2012-12-30,Bomb found under officer's car
2012-12-30,Syrian army kills 52 in Homs
2012-12-30,Three arrested over armed robbery
2012-12-30,Jobseekers die during fitness test
2012-12-30,Coast Guard saved 161 lives in 2012
2012-12-30,Bad brakes could have caused plane crash
2012-12-31,Varadkar warns on public sector pensions
2012-12-31,College entry reform to ease points race
2012-12-31,Music director was moved to tears by 'spiritual quality' of Haughey's voice
2012-12-31,Festivities will showcase Dublin globally; says Varadkar
2012-12-31,Lengthy transfer times for severe spinal injury patients criticised
2012-12-31,Strategy to target road injuries as deaths down
2012-12-31,Guidelines could prove last straw for church cribs
2012-12-31,Festival in capital to ring in year of the Gathering and term at helm of EU
2012-12-31,Transport and security arrangements
2012-12-31,Dublin Castle ceremony to mark start of Ireland's EU presidency
2013-01-01,Two held over Belfast bomb
2013-01-01,Scramble over fiscal cliff shifts to Republicans
2013-01-01,Urn of ashes stolen in burglary
2013-01-01,Oil vessel runs aground off Alaska
2013-01-01,Almost 4;500 die in Iraq 'war'
2013-01-01,PSNI appeal after man stabbed
2013-01-01,Man (19) dies after assault
2013-01-01,60 die at Ivory Coast fireworks show
2013-01-01,Kim makes new year speech
2013-01-01,Aid workers killed in Pakistan
2013-01-02,Taxing child benefit may cost families €640 a year
2013-01-02,Nuncio calls on leaders to stand firm on abortion
2013-01-02,Man (19) dies after being assaulted twice on night out in Omagh
2013-01-02,SF to seek Border poll on united Ireland
2013-01-02,Union seeks redress for lower-paid members
2013-01-02,Law 'won't affect' suicidal women travelling for abortions
2013-01-02,Private hospital to create 150 jobs
2013-01-02,Burglars stole presents as well as urn
2013-01-02,NI prison officers get up to £16;000 in overtime
2013-01-02,Shannon welcomes status as independent airport
2013-01-03,Mental health of young at risk over cuts; HSE warns
2013-01-03,Irishman dies on mountain expedition
2013-01-03,Tax breaks for political and sports memoirs criticised
2013-01-03,PSNI examines footage of assaults
2013-01-03,Handrail checked after fatal holiday fall
2013-01-03,State papers from 1982 get low-key response
2013-01-03,Locals credit tech-savvy potholer with getting council to repair road cavity
2013-01-03,Midsummer gloom cast pall on 2012 weather
2013-01-03,Met Éireann brands prediction of summer scorcher as 'ridiculous'
2013-01-03,Services for young in a state of flux
2013-01-04,Boost to economy as finances better than forecast
2013-01-04,Concerns over Dublin Bay dumping plan
2013-01-04,Rabbitte accuses media of damaging democracy by 'denigrating' politics
2013-01-04,Crowds line out for Catherine Gowing funeral
2013-01-04,Kenny leads tributes to 'passionate' McKeever
2013-01-04,Staff mental health services; State told
2013-01-04,Man denies defrauding US woman of millions
2013-01-04,Limerick hospital bans visits to combat vomiting bug
2013-01-04,Farming sector again records highest workplace death toll
2013-01-04,Rabbitte insists he is a good fit for his department and is excited about future
2013-01-05,Commuter belt regions worst hit by downturn; survey finds
2013-01-05,Andrews to sell signed copy of Belfast Agreement
2013-01-05,Oireachtas to gather opinions for abortion Bill
2013-01-05,Inquiry told of FAI layoffs and rehiring at lower pay
2013-01-05,State-assisted artists to be required to work
2013-01-05,Dublin city clamping hot spots revealed
2013-01-05,Labour says Hayes tax assertion 'premature'
2013-01-05,Detoxing heroin-addicted prisoners not an 'appropriate' treatment; says doctor
2013-01-05,HSE takes over running of Leitrim care home
2013-01-05,Quinns to apologise if bank action fails
2013-01-06,Four pipe bombs in Louth house
2013-01-06,Jail term over tweet insulting sheikh
2013-01-06,Belfast pact auction 'misjudged'
2013-01-06,Council 'must regain bin controls'
2013-01-06,Irishman for Antarctic charity ski
2013-01-06,FF a party of radical policy: Martin
2013-01-06,Gallagher to take case against RTÉ
2013-01-06,Father wants to name rape victim
2013-01-06,Assad speech broadly dismissed
2013-01-06,Search for Australia wildfire survivors
2013-01-07,Church to bring abortion concerns to Coalition
2013-01-07,CAO points to rise for popular courses
2013-01-07,Katie Taylor to defend European championship title on home soil
2013-01-07,Sharp rise in number of women gardaí
2013-01-07,Litter black spot in Dublin's north city
2013-01-07,Same-sex unions get legal approval
2013-01-07,Clongowes bids sad farewell to 'loveable rogue'
2013-01-07,Councillor calls for removal of 'offensive' art installation
2013-01-07,Gallagher takes court action against RTÉ over presidential debate
2013-01-07,Martin criticises FG over 'unfair budgets'
2013-01-08,Pope 'dismayed' at Irish moves on abortion
2013-01-08,Taxpayers face €400m tribunals legal fees bill
2013-01-08,Green shoots as combine harvester sales double
2013-01-08,Violence continues in Belfast as flags dispute shows no sign of abating
2013-01-08,Varadkar says staff must help deal with finances at Bus Éireann
2013-01-08,Halappanavar inquest to open next week
2013-01-08,Ireland ranks 12th on list of best places to be born
2013-01-08,Revenue confident a register of homes liable for property tax will be ready for July
2013-01-08,Tribunals continue to cost State millions
2013-01-08,Proposed child agency breaks pay rules
2013-01-09,Hospital chiefs detail level of terminations
2013-01-09,Success of €2.5bn bond sale tempered by high cost
2013-01-09,Australian heatwave set to hit 52 degrees
2013-01-09,Taoiseach tells Merkel allies deal on Irish bank debt would not set precedent
2013-01-09,Shatter denies cut in Garda numbers
2013-01-09,Gardaí pursue gang responsible for spate of robberies in Donegal
2013-01-09,Fund set up to help woman (96) who was punched and robbed
2013-01-09,Frustration in the ranks as Garda cutbacks and moratorium bite
2013-01-09,Focus of presidency to be stability; jobs; growth; says Gilmore
2013-01-09,Irish spoken nine times at EU meetings
2013-01-10,Barroso and Van Rompuy back Irish bank debt deal
2013-01-10,Anger over cuts to alarms for elderly
2013-01-10,Reilly selected only one of 40 applicants for board of State health watchdog
2013-01-10,Court to rule on MS woman's assisted suicide
2013-01-10,Four positions on Hiqa board not filled by Reilly
2013-01-10,State to seek cuts if no deal struck; say unions
2013-01-10,Loyalists expected to hold off on Dublin rally
2013-01-10,Boy's condition 'serious' after Louth stabbing
2013-01-10,Siptu warns of strike action at Bus Éireann
2013-01-10,It's a bug's life for young Cork scientists
2013-01-11,40;000 to lose medical cards in latest HSE cutbacks
2013-01-11,Appeal likely on assisted suicide ruling
2013-01-11,Blogger's 'substantial donation' over tweet about Ganley was €50
2013-01-11,Assisted suicide ban cannot be diluted even in 'harrowing' case of MS sufferer
2013-01-11,Fisherman dies after boat capsizes
2013-01-11,Eight-month limit set on wait for treatment
2013-01-11,Look Ma; no gears - and a very speedy way to improve your IQ
2013-01-11,Finding patterns in complex cycles
2013-01-11,Howlin says Nama would need FoI 'safeguards'
2013-01-11,Bishop hopes legislators will protect unborn
2013-01-12,Up to 100 'illegal adoptions' uncovered
2013-01-12,Ministers spend thousands on private PR
2013-01-12,Organised flag protests cause major disruption
2013-01-12,Mourners pay tribute at Wicklow climber's removal
2013-01-12,Priests urged to tell people of major vigil
2013-01-12,Hearings allay TDs' fears on suicide threat
2013-01-12,Drivers warned against leaving their car
2013-01-12,Sheeran's picture-portrait songs strike an Irish chord
2013-01-12,Doctors to hear details of €9.7m deal
2013-01-12,Ministers use allowance to top up on PR services
2013-01-13,Socialists operated inside union; Horan
2013-01-13,'Bucket list' teen Alice Pyne dies
2013-01-13,Man arrested after teenager seriously injured in shooting
2013-01-13,French jets pound northern Mali
2013-01-13,Cameron's EU strategy 'dangerous'
2013-01-13,Clarkes confirm son took own life
2013-01-13,Warning as snow; temperatures fall
2013-01-13,Taoiseach 'confident' of debt deal
2013-01-13,Cairo court orders Mubarak retrial
2013-01-13,Six men held after India gang rape
2013-01-14,Coalition to seek longer work hours in Croke Park
2013-01-14,Government reverses cut in panic alarm grant
2013-01-14,Workers' Party admits illegal activity in letter to East Berlin in late 1980s
2013-01-14,DPP paid lawyers €34.9m in 22 months
2013-01-14,Motorists warned over icy conditions on roads
2013-01-14,Gardaí believe shot teenager was targeted by a friend
2013-01-14,Kenny 'confident' of promissory notes deal
2013-01-14,Charismatic leader McKeever 'hadn't an arrogant bone in his body'
2013-01-14,TCD to try out new admissions system
2013-01-14,Students urged to choose courses which best suit interests and skills
2013-01-15,Croke Park extension demands 'draconian'; say unions
2013-01-15,Gas leak ruled out after two bodies found
2013-01-15,Positive signals from Berlin for promissory note deal; says Creighton
2013-01-15,Omagh bomb retrial begins with phone records
2013-01-15,Abortion Bill will not be published before Easter
2013-01-15,Shocked unions will find many proposals very hard to swallow
2013-01-15,Welsh man could face rest of his life in jail
2013-01-15,Woman (78) refuses to move after break-ins
2013-01-15,Groups welcome alarms U-turn
2013-01-15,Sheridan bemoans state of Hollywood film-making
2013-01-16,Third-level colleges should be cut by 15; says report
2013-01-16,Inquiry into horse meat found in burgers
2013-01-16,Electronic data held by HSE not secure; audit finds
2013-01-16,Retailer's 300 Irish jobs in doubt
2013-01-16,People with disability more likely to be jobless
2013-01-16,Most new Irish citizens do not feel more integrated
2013-01-16,Ireland Fund honours former law student for Magdalene laundries work
2013-01-16,Business was slow to react as mood music changed
2013-01-16,Cabinet approves major reshuffle of ambassadors
2013-01-16,Spring in their steps: BT showcases new collections
2013-01-17,New tests to reveal if horse meat still present in burgers
2013-01-17,Algerian forces surround hostage-takers
2013-01-17,Shatter asks judges to work longer hours and take fewer holidays
2013-01-17,Deloitte appointed as receiver to HMV
2013-01-17,UCC pays $1m for 'Great Book of Ireland'
2013-01-17,Councillor fined for fraudulent expenses
2013-01-17,Gang thought to have rung pensioners
2013-01-17,Children showing heart risk factors
2013-01-17,Power of unions has crumbled with rise of HR
2013-01-17,Even dream jobs can be hard work
2013-01-18,Irish man freed as Algeria defends rescue mission
2013-01-18,Nine more burgers out of 13 test positive for equine DNA
2013-01-18,Savita Halappanavar asked for termination; staff confirm
2013-01-18,Irish man's escape celebrated
2013-01-18,Two-tier workforce emerging as new employees taken on at lower pay rates
2013-01-18,Loyalists call for end to violent flag protests
2013-01-18,Health service to contribute €420m as State looks to cut pay and pensions bill
2013-01-18,Taoiseach hails Tayto's role in Irish food exports
2013-01-18,Lower pay fails to attract nurses
2013-01-18,Man (19) dies and two hurt in Kilkenny multivehicle collision
2013-01-19,Goodman queries validity of DNA tests
2013-01-19,Kidnappers still hold foreigners in Algerian plant
2013-01-19,Garda database details 121 injury awards since 2004
2013-01-19,Public service staff to lose Dublin Castle car parking
2013-01-19,EU civil servants' austerity delayed by more than a year
2013-01-19,Threat of snow to remain into next week
2013-01-19,High degree of risk facing garda in the course of everyday work apparent
2013-01-19,Interim order stops work on Dublin Bay waste tunnel
2013-01-19,Keaveney to chair Labour meeting
2013-01-19,Doctors' group wants DNA data of babies used for genetic research
2013-01-20,Tallaght device made safe
2013-01-20,Stars out for Lincoln premiere
2013-01-20,Five arrested in Co Donegal
2013-01-20,Older women less likely to have smear tests
2013-01-20,Reilly to extend graduate scheme
2013-01-20,Keaveney barred from part of meeting
2013-01-20,Public sector pay cuts 'a possibility'
2013-01-20,Investigation will uncover source of horse meat; says Taoiseach
2013-01-20,Kenny 'branded worse than Herod' over abortion move
2013-01-20,Walsh 'sorry' for Armstrong
2013-01-21,Irish doctor among four killed in avalanche
2013-01-21,Phones disguised as key fobs smuggled into Mountjoy
2013-01-21,Priests support Flannery over challenging views
2013-01-21,Firm focuses on imported meat products
2013-01-21,Kenny warns on public sector pay cuts
2013-01-21,'Lincoln' stars radiate heat on a cold Dublin day
2013-01-21,Audit criticises elderly care at Beaumont
2013-01-21,US firm picks up film on K2 tragedy
2013-01-21,VAT's the problem for Irish craft industry
2013-01-21,Gilmore admits only Labour grassroots can remove Keaveney
2013-01-22,Obama urges Americans to 'seize the moment' and unite to tackle challenges
2013-01-22,Woman raped by father 'devastated' at sentencing
2013-01-22,Noonan welcomes move on Irish debt
2013-01-22,Crowds greater than at any second inauguration
2013-01-22,Cabinet to approve 'accelerated' redundancy
2013-01-22,Temperatures continue to tumble
2013-01-22,Shatter criticised for revoking refugee status of 57 people
2013-01-22,Fears for future of children with autism
2013-01-22,Judge erred over Lissadell right of way; court told
2013-01-22,Cork credit union gets order for sale of family's homes
2013-01-23,Food safety board cannot meet as positions left unfilled
2013-01-23,Strategies set to tackle young male suicide
2013-01-23,Unlikely alliance of 'Papist and Prod' opposes change to UK royal laws
2013-01-23,Trial judge 'may have felt hands tied'
2013-01-23,More than 10m burgers to be destroyed
2013-01-23,Property prices fell 0.5% in December
2013-01-23,State may save €200m on redundancies
2013-01-23,Price agreement expected on Cystic Fibrosis drug
2013-01-23,Shatter releases report by visiting committee on St Patrick's Institute
2013-01-23,Brussels approval may see new meningitis B vaccine in Ireland
2013-01-24,UK told 'a la carte' relations off menu as Cameron pledges vote on staying in EU
2013-01-24,Media can report historic surrogacy case
2013-01-24,Watchdog warns on mental health care
2013-01-24,'Friend of Ireland' Bill Gates pays tribute to aid effort
2013-01-24,Burger King drops Silvercrest as supplier
2013-01-24,DPP expected to apply to have rapist's bail revoked
2013-01-24,Ireland puts its faith in education; not religion
2013-01-24,Controversial bird flu study resumed
2013-01-24,50 jobs at risk as Blacktie goes into liquidation
2013-01-24,MPs look for inquiry into illegal blacklists
2013-01-25,Troika raises possibility of 'comfort funding'
2013-01-25,'I feel vindicated - that was all I wanted'
2013-01-25,Minister may scrap board developing national children's hospital project
2013-01-25,Test results on burger samples due today
2013-01-25,National Gallery to get €20m upgrade before 2016
2013-01-25,Hunger hindering primary education
2013-01-25,No Garda enquiry into Dolours Price death
2013-01-25,Russian firms paid Aoife Quinn €379;000 in 12 months
2013-01-25,Quinn air of ordinariness tested in cross-examination
2013-01-25,Ireland leads euro area in workforce disability and illness
2013-01-26,IMF deal on table if no bank debt agreement; sources say
2013-01-26,Garda shot dead outside credit union
2013-01-26,Farewell to the man who gave Dublin star quality
2013-01-26,Remains found in Wicklow beauty spot
2013-01-26,Aoife Quinn tells court she spent almost all of €370;000 salary
2013-01-26,Case against suspects in O'Hagan killing collapses
2013-01-26,Cinema owners settle court dispute
2013-01-26,The cost of 'particularly grave sins'
2013-01-26,Could new owners hamper Electric Picnic?
2013-01-26,Cameron sets UK up for five years of doubt
2013-01-27,Egypt sees fourth day of clashes
2013-01-27,Gardaí have 'all resources' to find detective's murderers
2013-01-27,Adams won't attend Price funeral
2013-01-27,Russia says Assad's power receding
2013-01-27,Ceremonies held for Holocaust victims
2013-01-27,Berlusconi's Holocaust remarks 'disgusting'
2013-01-27,Poland to investigate horse DNA source
2013-01-27,Convention favours lowering voting age
2013-01-27,Man for court over stabbing
2013-01-27,Brazil fire kills 232 partygoers
2013-01-28,Cross-Border gang believed responsible for murder of garda in credit union raid
2013-01-28,Ministers concede difficulties with ECB over deal on promissory notes
2013-01-28,Romantic secrets of over-60s sought for research
2013-01-28,Troika concern over focus on debt deal
2013-01-28,Shift pay at Met Éireann for normal day
2013-01-28,'He hadn't even taken out his gun . . . when one of them let off a shot and blasted him'
2013-01-28,Death of conservationist Éamon de Buitléar
2013-01-28,Burger product supplied for nearly a year
2013-01-28,All eyes on Coveney as horse meat debacle tests political ability
2013-01-28,Revulsion and condemnation follow killing of 'brave and valued' detective
2013-01-29,'Dozens' of bodies found in Syria
2013-01-29,Gardaí issue appeal over car used in fatal raid in Co Louth
2013-01-29,Obama calls for immigration reform
2013-01-29,Man charged over teenager death
2013-01-29,Clare Daly stopped by gardaí on suspicion of drink driving
2013-01-29,Adams apologises for McCabe killing
2013-01-29,Man in court on hit-and-run charges
2013-01-29,Second man dies after wall collapse
2013-01-29,EU to send food worth €2.5m to Ireland
2013-01-29,Dublin city manager to head Irish Water
2013-01-30,State funeral of murdered garda held in Co Louth
2013-01-30,Germany recalls Hitler's rise to power
2013-01-30,Israel attacked military research centre - Syria
2013-01-30,Council to draw up busking laws
2013-01-30,Sinn Féin TD to chair petitions committee
2013-01-30,Geniuses have become 'extinct'
2013-01-30,Stormy conditions to continue
2013-01-30,Giffords makes emotional plea over guns
2013-01-30,Kerry school denies anti-Semitism
2013-01-30,Companies disqualified from JobBridge
2013-01-31,Call for introduction of minimum sentence for rape
2013-01-31,Hogan heckled at plant opening
2013-01-31,Du Plantier parents speak of 'frustration'
2013-01-31,Wall appointed to horse sport body
2013-01-31,Nama seeks possession of diamond ring
2013-01-31,Motorcyclist dies in Tipperary crash
2013-01-31,China jails two over self-immolations
2013-01-31,Graphic images on tobacco products
2013-01-31,Attack on PSNI was 'attempt to kill'
2013-01-31,Cameron makes surprise Libya visit
2013-02-01,Reilly hopes abortion law will be ready by summer
2013-02-01,Syria and Iran menace Israel over air raid
2013-02-01,Judge unhappy IRA will not give oral evidence on RUC murders to tribunal
2013-02-01,Ryanair must pay accommodation; meals and other
2013-02-01,People urged to give money to charity not beggars
2013-02-01,Burgers with horse meat broke EU law
2013-02-01,Irish buyer pays €5m for top country estate
2013-02-01,Rapist told woman he was HIV positive as he laughed at her
2013-02-01,Rape victim asks Kenny for younger judges
2013-02-01,Magdalene laundries report due next week
2013-02-02,Ireland hold on against Wales
2013-02-02,Ghana end Cape Verde's dream run
2013-02-02,Harrington leads Mickelson chase
2013-02-02,Kidney wants O'Driscoll to stay on
2013-02-02,Kildare display their sharper edge
2013-02-02,Rooney's strike puts United 10 points clear
2013-02-02,Young Dubs hit the ground running
2013-02-02,Mickelson in control despite late slip
2013-02-02,McGeady and Pilkington miss out
2013-02-02,Sissoko strikes late to sink Chelsea
2013-02-03,Harrington eight behind Mickelson
2013-02-03,Gascoigne's life is in danger; says agent
2013-02-03,Gallacher has magic touch in Dubai
2013-02-03,Celtic prove too strong for Raith
2013-02-03,Dublin name Cluxton as captain
2013-02-03,Bale proves the difference once again
2013-02-03,Dickov steps down from Oldham post
2013-02-03,O'Driscoll makes move on Lions captaincy
2013-02-03,Italy complete stunning victory over France
2013-02-03,Ali gravely ill; says brother
2013-02-04,Ulster extend Muller deal by a year
2013-02-04,Ravens win game of two halves
2013-02-04,Paul Earley named as Ireland Rules manager
2013-02-04,Mickelson's got Georgia on his mind
2013-02-04,John Harbaugh devastated for brother Jim
2013-02-04,European tie in England fixed; say Europol
2013-02-04,Darlan suffers fatal fall at Doncaster
2013-02-04,Green replaces Meyler in Ireland squad
2013-02-04,Big names lined up for Hennessy clash
2013-02-04,Tuilagi available for Ireland encounter
2013-02-05,Kearney extends Leinster deal
2013-02-05,Ireland wait on Earls and D'Arcy
2013-02-05,Liverpool in the dark over fixing claims
2013-02-05,Sammon to make leap against Poland
2013-02-05,Fairyhouse gets the go ahead
2013-02-05,McLeish on his way out of Forest
2013-02-05,Cole to join England's 100 club
2013-02-05,Ireland v England: Down memory lane
2013-02-05,Reina cool on Barcelona link
2013-02-05,O'Shea backs new-look strikeforce
2013-02-06,O'Brien shines as King's men dismiss Dutch
2013-02-06,Hartley hoping for Best showdown
2013-02-06,Popov apologises for spitting red
2013-02-06,Clark and Hoolahan put their hands up
2013-02-06,Hamilton off to inauspicious start
2013-02-06,Ireland's injury concerns ease
2013-02-06,Milan director filmed abusing Balotelli
2013-02-06,Davies in line for Forest return
2013-02-06,Debrecen goalkeeper denies match-fixing
2013-02-06,Kenny under fire for failure to issue full apology to Magdalene women
2013-02-07,Fast-forward to 'Irish Times' 2023
2013-02-07,Horse meat and health implications
2013-02-07,Changing Times in Brussels
2013-02-07,Muppets on the move to Ireland
2013-02-07,Building scaffolds and growing organs for the body
2013-02-07,Computers essential to advances in research
2013-02-07,Genetic screening: too much information?
2013-02-07,Romantic real estate: homes where the heart is
2013-02-07,Two-tier market emerges in Ireland
2013-02-07,The ups and the downs of fixer-uppers
2013-02-08,Bank debt deal to cut borrowing by €20bn and ease next budget
2013-02-08,Bank's biggest borrowers face Nama deadline
2013-02-08,Money sent abroad by immigrants still growing
2013-02-08,Firefighters reject plans to cut services
2013-02-08,Fields of dreams as farmers flock to tractor show
2013-02-08,Tackling Anglo's toxic legacy leads to expanded role for Nama
2013-02-08,Considerable achievement for Coalition parties
2013-02-08,A step forward in accelerating our economic recovery
2013-02-08,Q&A: What the deal means
2013-02-08,No debt write-off sought - Noonan
2013-02-09,Fianna Fáil just ahead in latest poll
2013-02-09,No room for complacency; Kenny warns
2013-02-09,No guarantee Findus lasagne safe to eat
2013-02-09,Daly well below limit for alcohol after arrest
2013-02-09,Magdalene survivors to press for apology
2013-02-09,Use of handcuffs to detain any woman exceptional
2013-02-09,Challenge to new IBRC Act may be imminent
2013-02-09,Bond markets react positively to deal on notes
2013-02-09,Staff at Bus Éireann face cuts under plan
2013-02-09,State not guaranteed to be repaid €1 billion
2013-02-10,Centra Bank governor denies row with Kenny
2013-02-10,Snow storm wreaks havoc across US
2013-02-10,Thousands attend austerity protests
2013-02-10,Tributes paid to PSNI constable
2013-02-10,Horse meat probe implicates more countries
2013-02-10,Five die on Thomson cruise ship
2013-02-10,Baby girl for Huberman; O'Driscoll
2013-02-10,Asteroid to skim past Earth on Friday
2013-02-10,Loyalist flag protester's car torched
2013-02-10,Deal 'may not alter' budgetary policy
2013-02-11,Over 70% support X-case legislation on abortion
2013-02-11,Life of Brian has a day of ups and downs
2013-02-11,Grocery staples rise in price by 12% in less than two years; survey finds
2013-02-11,Horse meat scandal extends across EU
2013-02-11,New climate Bill to set no binding CO2 targets
2013-02-11,Ministers say Anglo deal will aid recovery
2013-02-11,Bank debt protests to continue; says Ictu
2013-02-11,Magdalenes group seek clarification on meeting
2013-02-11,'The hunger was awful . . . the humiliation terrible'
2013-02-11,Big rise in support for legislation on abortion
2013-02-12,Benedict blames frailty as sudden resignation takes world by surprise
2013-02-12,Disbelief on streets of Rome as life imitates art
2013-02-12,Hopes rise of apology for Magdalenes
2013-02-12,Processed meat DNA test regime announced
2013-02-12,MEP arrested at council protest
2013-02-12,Three years for sexual assault of teenage girl
2013-02-12,President and politicians pay tribute
2013-02-12,Benedict came to office as strain was beginning to show over clerical child abuse
2013-02-12,Views differ on pontiff's legacy
2013-02-12,Brady hopes next pope will continue ecumenism
2013-02-13,Changes to property tax but no widespread review
2013-02-13,Benedict to make Ash Wednesday address
2013-02-13,Gerry Adams consulting over tax compliance of US medical procedure
2013-02-13,Brussels meeting to discuss tainted meat
2013-02-13,Rattigan directed drug deals from cell
2013-02-13,Premium payments being targeted
2013-02-13,Dublin Bay oil drilling is put on hold
2013-02-13,Pope's decision may have come after fall
2013-02-13,Moment may have passed for Latin America to provide pope
2013-02-13,Lombardi for once lost for words
2013-02-14,EU warned of debt deal risk to Coalition
2013-02-14,Coveney says meat scandal goes beyond single 'rogue trader'
2013-02-14,EU and US confirm trade deal negotiations
2013-02-14,Coalition held its nerve when others despaired
2013-02-14,Draft report 'vindicates' husband's account of Savita's care
2013-02-14,Irish and British join forces in Mali mission
2013-02-14,EU crime-fighting agency to take lead on inquiries into horse meat scandal
2013-02-14,Savita Halappanavar's family distraught over leak
2013-02-14,Quarter of population classified as deprived
2013-02-14,GRA divided over uniformed protest by gardaí over cuts
2013-02-15,Asda withdraws Greencore product with horse meat
2013-02-15,John Bruton says Government abortion legislation contrary to Constitution
2013-02-15,Axa offers to pay five-star hotel bill
2013-02-15,O'Brien wins €150;000 in damages in 'Mail' case
2013-02-15,Fall in house prices second-highest in EU
2013-02-15,Deal on reducing bank debt will not conclude by June; says Kenny
2013-02-15,Family put up in Four Seasons is offered €800;000 to repair home
2013-02-15,Greencore awaits outcome of tests
2013-02-15,Slaughterhouse suspected of supplying horse meat for burgers had Grand National contract
2013-02-15,Meat firm has its licence suspended
2013-02-16,Government to push banks on mortgages
2013-02-16,Public service Sunday pay to be targeted
2013-02-16,Free GP care for long-term ill patients
2013-02-16,Garlic importer's term cut to two years
2013-02-16,Priest leaves senior post in Vatican protest
2013-02-16,Kenny and Gilmore reject Bruton view on planned abortion law
2013-02-16,Pan-European beef tests endorsed by EU
2013-02-16,Ban on school pies after horse meat found
2013-02-16,Hospitals will still get processed beef products
2013-02-16,Shares tumble as ripples spread
2013-02-17,At least 35 die in Baghdad bombs
2013-02-17,Wexford man dies in Australia
2013-02-17,Doubts on IBRC deal 'fanciful'
2013-02-17,Man held over Belfast shooting
2013-02-17,Bulgarians protest over electricity bills
2013-02-17,Horsemeat scandal fallout continues
2013-02-17,Magdalene proposals due - Shatter
2013-02-17,Mediator proposes fresh Syria talks
2013-02-17,Appeal over Co Tipperary assault
2013-02-17,Brothers in court over Cork drug haul
2013-02-18,Troika opposes easing next budget with Anglo deal
2013-02-18,Gardaí may picket Government meetings
2013-02-18,McCreevy warned in 1999 of threat to economy if 'boom is let rip'
2013-02-18,Report proposes cutting child benefit by €20 to flat monthly rate of €110 per child
2013-02-18,Talks to look at more hours but less overtime
2013-02-18,Gardaí begin murder inquiry after fire death
2013-02-18,Compensation may be awarded case by case
2013-02-18,Unions to decide on Croke Park tactics
2013-02-18,Wexford man dies in Australia after stabbing
2013-02-18,Convention favours gender equality and change to 'women in home' clause
2013-02-19,Coalition to stand firm over cuts to premium pay for staff
2013-02-19,Warning system for maternity patients planned
2013-02-19,Space station says hello to Ireland as Gaeilge
2013-02-19,Frontline workers express anger at cuts
2013-02-19,UK retailer Iceland pulls back from criticism of Irish food body
2013-02-19,Four Met Éireann TV presenters paid €84;000 on top of salaries
2013-02-19,Man held following house death fire
2013-02-19,Staff and pay cuts could net 35% of savings target
2013-02-19,NI rugby fans to miss out after Sky deal
2013-02-19,Calorie count system is well past sell-by date
2013-02-20,Recipe: Apple and fig flapjacks
2013-02-20,Bursting the booze myth
2013-02-20,Kenny offers emotional apology to Magdalene women
2013-02-20,Child benefit cuts proposed by expert group
2013-02-20,Unease in Government over INM debt-relief moves
2013-02-20,Suspended sentences for couple arising from 2007 death of model Katy French
2013-02-20,Frontline staff claims are 'wrong'; says Impact
2013-02-20,Stanhope St women to get assistance
