publish_date,headline_text
2021-01-05,Your Tuesday Evening BriefingHere’s what you need to know at the end of the day.
2021-01-05,The Book Review PodcastFareed Zakaria on life after the pandemic.
2021-01-05,"Listen to ‘The Daily’The Georgia runoffs, Part 2: “I have zero confidence in my vote.”"
2021-01-05,Polls Close in Georgia Runoffs That Will Determine Senate Control
2021-01-05,Trump Pressures Pence on Electoral Votes Ahead of Certification
2021-01-05,Two Republicans — Senator Kelly Loeffler and David Perdue — are trying to fend off the Democratic challengers Jon Ossoff and the
2021-01-05,Georgia Runoff Results Candidate Party Votes Pct. Loeffler* Kelly Loeffler* Republican Rep. 0 0.0% Warnock Raphael Warnock Democ
2021-01-05,Read an interview from 2020 ›
2021-01-05,Live Forecast Warnock vs. Loeffler Ossoff vs. Perdue
2021-01-05,"Most polls are closed in Georgia (but if you were in line by 7 p.m., you can still vote).2m ago"
2021-01-06,Mob Incited by Trump Storms Capitol
2021-01-06,"Congress Will Resume Certification Process Tonight, Pelosi Says"
2021-01-06,Building Secured Hours Later; Washington Is Under Curfew
2021-01-06,"Hours after urging supporters to go to the Capitol, President Trump told them to “go home.” He repeated falsehoods about the ele"
2021-01-06,Live Julio Cortez/Associated Press Win Mcnamee/Getty Images Andrew Harnik/Associated Press Andrew Harnik/Associated Press Andrew
2021-01-06,In photos: A mob’s costumes foreshadow its actions.
2021-01-06,The entire D.C. National Guard has been mobilized.
2021-01-06,Pelosi: The electoral vote tally will resume tonight.
2021-01-06,Analysis: Washington in Final Convulsions of Trump Era
2021-01-06,"Crowds of angry partisans stormed the Capitol, putting a halt to the congressional acceptance of the election and bringing a vio"
2021-01-07,Your Thursday Evening BriefingHere’s what you need to know at the end of the day.
2021-01-07,Listen to ‘The Daily’An assault on the Capitol.
2021-01-07,"Listen to ‘Sway’ With Kara SwisherParler’s C.E.O., John Matze, says it’s not his job to police speech."
2021-01-07,Calls for Trump’s Removal Grow; Pelosi Threatens Impeachment
2021-01-07,Pence Is Said to Oppose Invoking 25th Amendment
2021-01-07,Speaker Nancy Pelosi said Democrats were prepared to impeach President Trump again if he was not stripped of his powers via the 
2021-01-07,Live Todd Heisler/The New York Times Jason Andrew for The New York Times Todd Heisler/The New York Times Jason Andrew for The Ne
2021-01-07,"Live: Photos, Videos and Updates From the Mob’s Aftermath"
2021-01-07,The mood in Washington was subdued a day after Congress confirmed President-elect Joe Biden’s victory and Trump loyalists storme
2021-01-07,Trump Is Said to Have Discussed Pardoning Himself
2021-01-08,Your Friday Evening BriefingHere’s what you need to know at the end of the day.
2021-01-08,Listen to ‘The Daily’How they stormed Congress.
2021-01-08,Listen to ‘The Argument’Opinion writers on the attack on the Capitol and what comes next.
2021-01-08,Pelosi Threatens Impeachment if Trump Doesn’t Resign ‘Immediately’
2021-01-08,Murkowski Calls for Resignation; Twitter Suspends Trump Permanently
2021-01-08,Senator Lisa Murkowski suggested she may leave the Republican Party if it continued to align itself with President Trump: “I wan
2021-01-08,Todd Heisler/The New York Times Alex Wong/Getty Images Anna Moneymaker for The New York Times Todd Heisler/The New York Times An
2021-01-08,"Analysis: Racial Progress in the South, a White Mob in the Capitol"
2021-01-08,A jarring juxtaposition is forcing a 244-year-old nation to contend with its original conundrum: Whose democracy is it?
2021-01-08,Can a president be impeached in 12 days? Here’s how the process might work.
2021-01-09,Listen to ‘The Daily’How they stormed Congress.
2021-01-09,In the ‘At Home’ NewsletterIdeas for leading a cultured life at home delivered right to your inbox.
2021-01-09,"Listen to ‘Sway’ With Kara SwisherParler’s C.E.O., John Matze, says it’s not his job to police speech."
2021-01-09,"For Trump and the Nation, a Final Test of Accountability"
2021-01-09,"Speaker Nancy Pelosi was weighing bringing a new article of impeachment to the House floor as early as Monday, and the House cou"
2021-01-09,Erin Scott for The New York Times Anna Moneymaker for The New York Times Twitter Anna Moneymaker for The New York Times Erin Sco
2021-01-09,A Muted Trump Faces an Impeachment Threat Next Week
2021-01-09,President Trump is unable to communicate on Twitter and other platforms as momentum for impeaching him a second time rapidly gro
2021-01-09,Democrats Push Biden to Pursue Charges Against Trump and Allies
2021-01-09,Wide segments of the party are eager to see investigations and prosecutions of President Trump and his allies.
2021-01-10,Listen to ‘The Sunday Read’The story of the last two white northern rhinos on earth.
2021-01-10,In the ‘At Home’ NewsletterIdeas for leading a cultured life at home delivered right to your inbox.
2021-01-10,"Listen to ‘Sway’ With Kara SwisherParler’s C.E.O., John Matze, says it’s not his job to police speech."
2021-01-10,"House Could Delay Sending Impeachment Article to Senate, a Top Democrat Says"
2021-01-10,"Momentum for impeaching President Trump a second time was growing rapidly, and Representative James Clyburn said the House could"
2021-01-10,Erin Scott for The New York Times Erin Scott for The New York Times Andrew Caballero-Reynolds/AFP — Getty Images Anna Moneymaker
2021-01-10,‘Our President Wants Us Here’: The Mob That Stormed the Capitol
2021-01-10,"QAnon, Proud Boys, elected officials, regular Americans: They came with different origins, but one allegiance."
2021-01-10,We analyzed the speech President Trump gave immediately before his supporters rushed the capitol.
2021-01-10,Dozens have been charged after the riot. Here are some of the notable arrests.
2021-01-11,Your Monday Evening BriefingHere’s what you need to know at the end of the day.
2021-01-11,Listen to ‘The Daily’A pandemic update: The variant and the vaccine rollout.
2021-01-11,Listen to ‘Sway’Inside the billion-dollar war against conspiracy theories.
2021-01-11,House Democrats Introduce Article of Impeachment Against Trump
2021-01-11,The article charges President Trump with “inciting violence against the government of the United States.”Republicans blocked a m
2021-01-11,Anna Moneymaker for The New York Times Joshua Roberts/Reuters Anna Moneymaker for The New York Times Erin Schaff/The New York Ti
2021-01-11,Chad Wolf has resigned as acting secretary for the Homeland Security Department.
2021-01-11,State capitols are confronting threats ahead of Biden’s inauguration.
2021-01-11,Capitol Police investigating a dozen officers and have suspended two others for actions during riot.
2021-01-11,Talk Radio Giant Tells Hosts to Drop ‘Stolen Election’ Rhetoric
2021-01-12,Your Tuesday Evening BriefingHere’s what you need to know at the end of the day.
2021-01-12,Listen to ‘The Daily’A swift impeachment plan.
2021-01-12,"The Book Review PodcastCharles Yu on his National Book Award-winning novel, “Interior Chinatown.”"
2021-01-12,McConnell Is Said to Believe Trump Committed Impeachable Offenses
2021-01-12,Trump Expresses No Contrition for Inciting Mob
2021-01-12,Senator Mitch McConnell is said to have told associates he thinks impeachment will make it easier to purge President Trump from 
2021-01-12,How a Presidential Rally Turned Into a Capitol Rampage
2021-01-12,"We analyzed footage of President Trump at the podium, the lawmakers inside the Capitol and a growing mob on the ground."
2021-01-12,Prosecutors are weighing sedition and conspiracy charges and expect to arrest ‘hundreds’ tied to Capitol riot.
2021-01-12,F.B.I. report is said to have warned of plans for violence at the Capitol.
2021-01-13,Your Wednesday Evening BriefingHere’s what you need to know at the end of the day.
2021-01-13,Listen to ‘The Daily’Is more violence coming?
2021-01-13,Listen to ‘Sway’Anna Wintour on the Kamala Harris Vogue cover.
2021-01-13,Charge Is ‘Incitement of Insurrection’; 10 Republicans Break With President
2021-01-13,"The House of Representatives impeached President Trump for inciting a violent insurrection against the Capitol, just one week be"
2021-01-13,Erin Schaff/The New York Times T.J. Kirkpatrick for The New York Times Anna Moneymaker for The New York Times Erin Schaff/The Ne
2021-01-13,See how every representative voted.
2021-01-13,Federal authorities warn that the Capitol breach will be a ‘significant driver of violence.’
2021-01-13,Trump issues a statement calling on Americans to ‘ease tensions and calm tempers.’
2021-01-13,Federal Authorities Warn of Threats Ahead of Biden Inauguration
2021-01-14,Your Thursday Evening BriefingHere’s what you need to know at the end of the day.
2021-01-14,"Listen to ‘The Daily’Impeached, again."
2021-01-14,"The Book Review PodcastCharles Yu on his National Book Award-winning novel, “Interior Chinatown.”"
2021-01-14,Biden to Propose $1.9 Trillion Package to Combat Virus and Aid Economy
2021-01-14,"The sprawling proposal includes more than $400 billion to combat the pandemic directly, $1,400 direct payments and more generous"
2021-01-14,What’s in the $1.9 trillion stimulus plan? See the details.
2021-01-14,"Unemployment Claims Rise Sharply, Showing New Economic Pain"
2021-01-14,Weekly filings for jobless benefits hit the highest level since July as the pandemic’s resurgence batters the service industry.
2021-01-14,The pandemic is expected to wipe out $2.5 billion in New York City property tax revenue.
2021-01-14,Murkowski Signals Possible Support for Convicting TrumpThe Republican Senator Lisa Murkowski said the House had acted “appropria
2021-01-15,Biden Unveils His Plan for a Coronavirus Vaccination Blitz
2021-01-15,"President-elect Joe Biden’s proposal includes ramping up pharmacy availability, building vaccination sites and urging states to "
2021-01-15,"Murray, Utah Kim Raff for The New York Times San Rafael, Calif. Jim Wilson/The New York Times Meissen, Germany Markus Schreiber/"
2021-01-15,"The Capitol Police are investigating whether lawmakers gave pre-riot building tours, as Pelosi names leader of security review."
2021-01-15,"Pelosi says impeachment managers are preparing for Senate trial, but declines to offer timeline."
2021-01-15,Amazon workers in Alabama will begin a unionization vote by mail next month.
2021-01-15,Megabus suspends Washington service as lawmakers ask travel companies to help prevent violence.
2021-01-15,"C.D.C. Warns New Virus Variant Could Fuel Huge Spikes in Covid CasesThe more contagious version, first identified in Britain, is"
2021-01-15,"States Widen Access to Vaccine, Raising Hopes as Well as ChaosAt least 28 states have begun vaccinating older people. Amid a shi"
2021-01-15,Nicole Craine for The New York Times
2021-01-16,Listen to ‘The Daily’The view from a Republican who voted to impeach.
2021-01-16,"The Book Review PodcastJoe Klein on James Comey’s new book, “Saving Justice.”"
2021-01-16,Listen to ‘Sway’ With Kara SwisherFood delivery is keeping Uber alive. Will it kill restaurants?
2021-01-16,Biden Seeks Quick Start With Executive Actions and Aggressive Legislation
2021-01-16,President-elect Joe Biden plans to roll out dozens of executive orders in his first 10 days on top of a stimulus plan and an imm
2021-01-16,Capitol Police arrested a man with an ‘unauthorized’ inauguration credential and a gun at a security checkpoint.
2021-01-16,Trump will leave office with his lowest approval rating ever.
2021-01-16,"From the Magazine: To Understand This Transition, Rewind to the Last"
2021-01-16,The handoff from Obama to Trump was fraught and unprecedented in ways the public didn’t see at the time. It was a prelude to so 
2021-01-16,"Isolated and angry, a diminished President Trump is leaving Washington for an uncertain future, Lisa Lerer writes."
2021-01-17,Listen to ‘The Sunday Read’A group of activists decided to fight global warming by doing whatever it takes.
2021-01-17,"The Book Review PodcastJoe Klein on James Comey’s new book, “Saving Justice.”"
2021-01-17,Listen to ‘Sway’ With Kara SwisherFood delivery is keeping Uber alive. Will it kill restaurants?
2021-01-17,A Year of Coronavirus Devastation: How the U.S. Ensured Its Own Failure
2021-01-17,"The Trump administration largely delegated responsibility for controlling the virus and reopening the economy to governors, frac"
2021-01-17,Denver Daniel Brenner for The New York Times St. Louis Whitney Curtis for The New York Times Houston Christopher Lee for The New
2021-01-17,"Biden Official Warns U.S. Virus Deaths Will Pass 500,000 Within Weeks"
2021-01-17,"The dire forecast from the incoming White House chief of staff comes as daily virus deaths have risen to well past 3,000. Here’s"
2021-01-17,Prospect of Pardons in Final Days Fuels Market to Buy Access to TrumpTrump allies have collected tens of thousands of dollars fr
2021-01-17,President Trump has used pardons and commutations to reward allies. Anna Moneymaker for The New York Times
2021-01-18,Your Evening BriefingHere’s what you need to know at the end of the day.
2021-01-18,Listen to ‘The Sunday Read’A group of activists decided to fight global warming by doing whatever it takes.
2021-01-18,"The Book Review PodcastJoe Klein on James Comey’s new book, “Saving Justice.”"
2021-01-18,How Full Employment Became Washington’s Creed
2021-01-18,Policymakers are less concerned than in previous eras about the risks of higher debt and inflation as they pursue low unemployme
2021-01-18,"Inauguration week is here, and with it questions about Trump’s fate and the new dynamics in Washington."
2021-01-18,Census Bureau director resigns from post one year before term ends after claims that he politicized his role.
2021-01-18,"Officials worldwide failed in the early pandemic response, a W.H.O. panel says."
2021-01-18,"Without a national strategy, U.S. states were left to battle the virus on their own."
2021-01-18,"Janet Yellen, President-elect Joe Biden’s Treasury secretary pick, is poised to change course from current policies."
2021-01-19,Your Tuesday Evening BriefingHere’s what you need to know at the end of the day.
2021-01-19,Listen to ‘The Daily’“What kind of message is that?”: How Republicans see the attack on the Capitol.
2021-01-19,Listen to ‘Sway’Bryan Cranston tells Kara Swisher why he won’t play Donald Trump.
2021-01-19,"McConnell, Weighing Impeachment, Says Trump ‘Provoked’ Capitol Mob"
2021-01-19,Senator Mitch McConnell publicly stated for the first time that he holds President Trump partly responsible for the attack. “The
2021-01-19,"A new California variant may be driving the virus surge in the state, a study suggests."
2021-01-19,"The virus death toll in the U.S. has passed 400,000."
2021-01-19,Republicans foreshadow arguments against Biden’s economic agenda as Janet Yellen testifies.
2021-01-19,"Small-business relief loans start flowing again, with $5 billion worth approved in the first week."
2021-01-19,President-elect Joe Biden will propose a sweeping immigration overhaul on his first day in office.
2021-01-20,Your Wednesday Evening BriefingHere’s what you need to know at the end of Inauguration Day.
2021-01-20,Listen to ‘The Daily’“Restoring the first brick of dignity”: Biden supporters on his inauguration.
2021-01-20,In the ‘At Home’ NewsletterIdeas for leading a cultured life at home delivered right to your inbox.
2021-01-20,Biden Takes Office as 46th President
2021-01-20,Harris Makes History as Highest-Ranking Woman in U.S.
2021-01-20,"President Biden is taking office as the nation grapples with profound challenges, promising to seek unity after a tumultuous fou"
2021-01-20,Live Erin Schaff/The New York Times Jason Andrew for The New York Times Chang W. Lee/The New York Times Stephanie Keith/Getty Im
2021-01-20,"After an Inauguration Like No Other, a New Era in Washington"
2021-01-20,"The traditional ceremonies went off without a hitch, and the right-wing protests that law enforcement had feared did not seem to"
2021-01-20,Scenes From the Day
2021-01-21,Your Thursday Evening BriefingHere’s what you need to know at the end of the day.
2021-01-21,Listen to ‘The Daily’The inauguration of Joe Biden.
2021-01-21,In the ‘At Home’ NewsletterIdeas for leading a cultured life at home delivered right to your inbox.
2021-01-21,Biden Pledges ‘Full-Scale Wartime Effort’ Against Pandemic
2021-01-21,"President Biden signed executive orders aimed at combating Covid-19, including quarantine rules for international travelers and "
2021-01-21,Who Attended President Biden’s Inauguration?
2021-01-21,"Hillary Clinton, Rosario Dawson, Mike Pence: Here’s a close look at the masked faces in the crowd."
2021-01-21,"China falls short on its trade deal promises, posing a test for President Biden."
2021-01-21,A judge declines to force Amazon to resume hosting Parler.
2021-01-21,Tens of thousands of Floridians may be overdue for their second vaccine dose.
2021-01-22,Your Friday Evening BriefingHere’s what you need to know at the end of the day.
2021-01-22,Listen to ‘The Daily’Biden’s executive orders.
2021-01-22,In the ‘At Home’ NewsletterIdeas for leading a cultured life at home delivered right to your inbox.
2021-01-22,Senate Strikes Deal to Delay Trump’s Impeachment Trial for 2 Weeks
2021-01-22,"The House still plans to deliver the charge against former President Trump on Monday, but the Senate would then pause until the "
2021-01-22,"President Biden Wants to Raise Taxes, Yet Many Trump Tax Cuts Are Here to Stay"
2021-01-22,Donald Trump has left the White House. But many of his signature tax cuts aren’t going anywhere.
2021-01-22,"As the U.S. vaccine rollout stumbles, the C.D.C. tweaked recommendations for second doses, despite a lack of data."
2021-01-22,Walgreens hopes to finish its first round of vaccinations at nursing homes by the end of the month.
2021-01-22,"Tesla’s U.S. sales slowed in 22 states in 2020, partly because of the pandemic."
2021-01-24,Listen to ‘The Sunday Read’The amateur cloud society that (sort of) rattled the scientific community.
2021-01-24,In the ‘At Home’ NewsletterIdeas for leading a cultured life at home delivered right to your inbox.
2021-01-24,"Listen to ‘Sway’ With Kara SwisherIsabel Wilkerson, author of “Caste,” on how far we still have to go."
2021-01-24,Capitol Riot Puts Spotlight on ‘Apocalyptically Minded’ Global Far Right
2021-01-24,"United by racist ideology, extremists have built a web of real and online connections that worry officials on both sides of the "
2021-01-24,Divisions Harden in Senate as It Prepares to Receive Impeachment Article
2021-01-24,"Senator Mitt Romney said that he believed former President Trump had committed an impeachable offense, while Senator Marco Rubio"
2021-01-24,Pennsylvania Lawmaker Played Key Role in Plot to Oust Attorney General
2021-01-24,The involvement of Rep. Scott Perry underlined how far former President Trump was willing to go in using the government to subve
2021-01-24,How Democrats Planned for Doomsday Scenarios
2021-01-25,Justice Dept. Watchdog to Investigate Any Efforts to Undo Election
2021-01-25,The Justice Department’s inspector general opened an inquiry into whether any employees improperly tried to use department power
2021-01-25,Senate Confirms Yellen as Treasury Secretary as Stimulus Talks Loom
2021-01-25,Janet Yellen won confirmation along bipartisan lines and now faces a big challenge in confronting a perilous economic threat.
2021-01-25,Biden Sets in Motion Plan to Ban New Oil and Gas Drilling on Federal Land
2021-01-25,President Biden is said to be planning several orders on climate change. The drilling ban would fulfill a campaign promise that 
2021-01-25,Transgender People Get a Long-Sought Chance to Enlist
2021-01-25,President Biden’s order creates opportunities for young people whose dreams of serving in the military had been sidetracked.
2021-01-25,"A War Over Filibuster, a Stalling Tactic, Stops the Senate From the StartSenator Mitch McConnell wants Democrats to promise not "
2021-01-25,Erin Schaff/The New York Times
2021-01-26,Your Tuesday Evening BriefingHere’s what you need to know at the end of the day.
2021-01-26,Listen to ‘The Daily’“The skunk at the picnic”: Dr. Anthony Fauci on working for Trump.
2021-01-26,Listen to ‘Sway’The website Donald Trump could run to next.
2021-01-26,Most G.O.P. Senators Vote Against Holding Impeachment Trial for Trump
2021-01-26,"A Republican effort to dismiss the impeachment charge was narrowly rejected, suggesting there aren’t enough Senate votes to conv"
2021-01-26,Biden said his administration was nearing a deal with Pfizer and Moderna for 200 million more doses by summer’s end. It may not 
2021-01-26,The world reaches a staggering milestone of more than 100 million known virus cases.
2021-01-26,Proud Boys Are Under Growing Scrutiny in Capitol Riot Investigation
2021-01-26,Officials are trying to determine to what extent far-right groups planned the assault in advance.
2021-01-26,"C.D.C. Urges Return to Classrooms, Citing Evidence of SafetyThe “preponderance of available evidence” indicates that in-person i"
2021-01-27,Wall Street Suffers Worst Daily Drop in Months
2021-01-27,"After setting records in 2020 despite economic damage from the pandemic, investors have grown concerned that markets have become"
2021-01-27,Biden signs sweeping climate orders focusing on job creation and including a ‘pause’ in fossil fuel leasing.
2021-01-27,"The U.S. faces heightened threats from violent domestic extremists in the wake of the Capitol breach, D.H.S. says."
2021-01-27,Biden’s key virus advisers warn the U.S. will remain vulnerable without the quick passage of relief bill by Congress.
2021-01-27,Britain requires citizens flying home from 22 countries to quarantine at hotels.
2021-01-27,"‘Dumb Money’ Is on GameStop, and It’s Beating Wall Street at Its Own Game"
2021-01-27,"GameStop shares have soared 1,700 percent as small investors, egged on by social media, employed a classic Wall Street tactic to"
2021-01-27,Fed Leaves Interest Rates Near-Zero as Economic Recovery Slows
2021-01-27,"Jerome Powell, the Federal Reserve chair, said the resurgence of the virus was “weighing on economic activity and job creation.”"
2021-01-28,Listen to ‘The Daily’The fate of the filibuster.
2021-01-28,Listen to ‘Sway’What if the “Karate Kid” isn’t the hero?
2021-01-28,The Book Review PodcastGabrielle Glaser on the ethics of adoption in the U.S.
2021-01-28,"G.M. to Phase Out Gas Vehicles, Signaling Seismic Shift of Auto Industry"
2021-01-28,"General Motors said it would sell only zero-emission vehicles by 2035, an ambitious plan for an automaker that makes billions fr"
2021-01-28,"U.S. Economy Cooled in the Fall, but 2020 Proved Better Than Feared"
2021-01-28,"The economy has regained roughly three-quarters of the output lost during the collapse last spring, and only a bit more than hal"
2021-01-28,"Novavax’s vaccine works well, except on the variant first found in South Africa."
2021-01-28,The variant that emerged in South Africa is reported in the U.S. for the first time.
2021-01-28,"Biden signs orders aimed at expanding health care access, including abortion, and opening Obamacare enrollment."
2021-01-29,Your Friday Evening BriefingHere’s what you need to know at the end of the day.
2021-01-29,Listen to ‘The Daily’The QAnon conspiracy theory was proved wrong. What happens next?
2021-01-29,Listen to ‘The Ezra Klein Show’Guest Paul Krugman examines Covid economics.
2021-01-29,"Amid GameStop Turmoil, Wall Street Has Worst Week Since Late October"
2021-01-29,The S&P 500 fell again Friday as day traders have been bidding up certain stocks — notably GameStop — and forcing losses on hedg
2021-01-29,The Stock Market’s Wild Ride This Week
2021-01-29,Here’s what happened when investors using apps like Robinhood began wagering on a pool of unremarkable stocks.
2021-01-29,"As more of the variants are found in the U.S., the C.D.C. director says ‘we should be treating every case as if’ it is one."
2021-01-29,"Columbia students go on tuition strike, saying online classes aren’t worth full price."
2021-01-29,"Biden wants Republicans to back a $1.9 trillion relief package, but some Democrats are happy to go it alone."
2021-01-30,Listen to ‘The Ezra Klein Show’Paul Krugman discusses Covid-19 economics.
2021-01-30,The Book Review PodcastRon Lieber on his new book and navigating the maze of paying for college.
2021-01-30,How Trump’s Focus on Antifa Distracted Attention From the Far-Right Threat
2021-01-30,Federal law enforcement shifted resources last year in response to Donald Trump’s insistence that the radical left endangered th
2021-01-30,Tracking the Oath Keepers Who Attacked the Capitol
2021-01-30,"Several members of the far-right paramilitary group have been arrested. Who else participated, and how do they connect to the mi"
2021-01-30,"After Record Turnout, Republicans Are Trying to Make It Harder to Vote"
2021-01-30,"The presidential election results are settled. But the battle over new voting rules, especially for mail-in ballots, has just be"
2021-01-30,"Despite an outcry after the Capitol riot, many Republicans are staying faithful to Donald Trump’s legacy."
2021-01-30,Analysis: Biden Wanted a Fast Start. Now Comes the Hard Part.Balancing his stated desire for bipartisanship with his sense of ur
2021-01-31,Listen to ‘The Sunday Read’ What can the coronavirus’s strangest symptom teach us about smell?
2021-01-31,The Book Review PodcastRon Lieber on his new book and navigating the maze of paying for college.
2021-01-31,77 Days: Trump’s Campaign to Subvert the Election
2021-01-31,Extralegal Effort That Deceived Millions
2021-01-31,"In the days between election and inauguration, a lie former President Trump had been grooming for years overwhelmed the Republic"
2021-01-31,"After Capitol Riot, Elected Officials Under Pressure Back Home"
2021-01-31,"At least 19 elected officials from across the country are under scrutiny because they attended the Jan. 6 rally and, in some cas"
2021-01-31,"As President Biden plans a global democracy summit, critics say the U.S. has no business lecturing other nations."
2021-01-31,"The Gerrymander Battles Loom, as G.O.P. Looks to Press Its AdvantageRepublicans control redistricting in key states, while Democ"
2021-01-31,Demonstrators at a rally protesting gerrymandering outside the Supreme Court building in Washington in 2019. Brendan Mcdermid/Re
2021-02-01,Your Monday Evening BriefingHere’s what you need to know at the end of the day.
2021-02-01,Listen to ‘The Daily’The GameStop rebellion.
2021-02-01,The Book Review PodcastRon Lieber on his new book and navigating the maze of paying for college.
2021-02-01,White House Pushes Bigger Relief Bill Ahead of Meeting With Republicans
2021-02-01,Ten Republican senators are meeting with President Biden to push a scaled-back alternative to his $1.9 trillion stimulus bill.Wh
2021-02-01,Trump’s Campaign to Subvert the Election An investigation of the 77 days between election and inauguration: How a lie by former 
2021-02-01,"Trump’s Sleight of Hand: Shouting Fraud, While Pocketing Donors’ Cash"
2021-02-01,"With often misleading appeals, the former president promised that he was using the money to fight the election results, but in f"
2021-02-01,"U.S. Economy Is Healing, but There’s a Long Way to Go, Budget Office Says"
2021-02-01,New projections from the independent Congressional Budget Office fuel Republicans’ calls for “targeted” economic aid — and Democ
2021-02-02,Your Tuesday Evening BriefingHere’s what you need to know at the end of the day.
2021-02-02,Listen to ‘The Daily’Assessing President Biden’s climate plan.
2021-02-02,Listen to ‘Sway’Kara Swisher asked Reddit’s C.E.O. about the GameStop madness.
2021-02-02,Legal Filings Offer Preview of Trump Impeachment Trial
2021-02-02,"Former President Trump’s lawyers denied he incited an assault on the Capitol, while House prosecutors said he was “singularly re"
2021-02-02,"Under Pressure to Rebuke Their Own, G.O.P. Leaders Face a Critical Test"
2021-02-02,The fates of Representatives Marjorie Taylor Greene and Liz Cheney have become a proxy battle for the soul of the party.
2021-02-02,A U.S. program aiming to channel a huge number of vaccines through pharmacies will start soon.
2021-02-02,"As Moderna looks to increase the doses in vaccine vials, the White House announces an expected boost in manufacturing."
2021-02-02,Economy and Business Updates
2021-02-03,Your Wednesday Evening BriefingHere’s what you need to know at the end of the day.
2021-02-03,Listen to ‘The Daily’The story of one mother’s quest to bring a cartel to justice for the murder of her daughter.
2021-02-03,Opinion: Listen to ‘The Ezra Klein Show’How Zeynep Tufekci saw Covid-19 coming.
2021-02-03,McCarthy Refuses to Take Action on Greene as House Sets Up Vote
2021-02-03,Representative Marjorie Taylor Greene’s past remarks on conspiracy theories and violence were denounced by the top House Republi
2021-02-03,Pool photo by Kevin Dietsch Pool photo by Demetrius Freeman Erin Schaff/The New York Times Anna Moneymaker for The New York Time
2021-02-03,Officer Is Honored at the Capitol He Helped Protect
2021-02-03,"Lawmakers are paying their respects to Brian Sicknick, a Capitol Police officer who died from injuries sustained during the Jan."
2021-02-03,"As the Super Bowl nears, limits are eased, and warnings are issued."
2021-02-03,San Francisco plans to sue its school district to get students back in the classroom.
2021-02-04,"Marjorie Taylor Greene, Climate Anxiety, Applejack: Your Thursday Evening BriefingHere’s what you need to know at the end of the"
2021-02-04,Listen to ‘Still Processing’Best of the archives: remembering Aretha Franklin.
2021-02-04,Opinion: Listen to ‘The Argument’“I’ve never hated anything as much as I hate this.”
2021-02-04,House Exiles Greene From Panels Despite G.O.P. Objections
2021-02-04,Representative Marjorie Taylor Greene was effectively stripped of her influence for endorsing the executions of Democrats and sp
2021-02-04,Were the Capitol Riot Suspects Trained Militants? What the Arrests Show
2021-02-04,"Our review of federal cases suggests that many of those in the mob were not organized, but some groups, like the Proud Boys, cam"
2021-02-04,Biden to End U.S. Support for Saudi-Led War in Yemen
2021-02-04,"President Biden is also freezing troop redeployments from Germany, turning his focus to foreign policy after two weeks of emphas"
2021-02-04,A voting systems company sued Fox News for over $2.7 billion and accused it of promoting a false election narrative.
2021-02-05,Your Friday Evening BriefingHere’s what you need to know at the end of the day.
2021-02-05,Listen to ‘The Daily’The $2.7 billion case against Fox News.
2021-02-05,Opinion: Listen to ‘Sway’Mark Cuban has some things to say.
2021-02-05,Fox Business canceled “Lou Dobbs Tonight.” The show was a frequent clearinghouse for false theories of electoral fraud after Don
2021-02-05,"House Puts $1.9 Trillion Stimulus on Fast Track, With No G.O.P. Votes"
2021-02-05,"After a weak jobs report, President Biden pressed the need to urgently inject $1.9 trillion into the economy with his stimulus p"
2021-02-05,Anemic Jobs Report Reaffirms Pandemic’s Grip on the Economy
2021-02-05,"With a gain of 49,000 jobs in January, the labor market offers little relief to the nearly 10 million Americans who are unemploy"
2021-02-05,"Wall Street climbed for a fifth day, and GameStop rebounded from its crash. Here’s the latest in business."
2021-02-05,Muddled Intelligence Hampered Response to Capitol RiotNew details about what authorities anticipated on Jan. 6 highlight failure
2021-02-06,Listen to ‘The Daily’The $2.7 billion case against Fox News.
2021-02-06,Opinion: Listen to ‘Sway’Mark Cuban has some things to say.
2021-02-06,Listen to ‘Still Processing’Best of the archives: remembering Aretha Franklin.
2021-02-06,Lawsuits Take the Lead in Fight Against Disinformation
2021-02-06,Lawsuits brought by election technology companies have achieved what years of liberal outrage could not: curbing misinformation 
2021-02-06,"Pushing QAnon and Stolen Election Lies, Flynn Re-emerges"
2021-02-06,Michael T. Flynn has embraced a new role as a MAGA martyr who spent four years unjustly ensnared in the Russia investigation.
2021-02-06,"As U.S. Vaccinations Ramp Up, Second Doses Can Be Hard to Come ByThe Supreme Court lifted some restrictions on religious service"
2021-02-06,"A New Front in the Anti-Vaccine Fight Emerges in CaliforniaFor months, far-right activists have rallied against masks and lockdo"
2021-02-06,"Is Your Vaccine Card Selfie a Gift for Scammers? MaybeYou finally got your vaccine, and you’re excited to share the proof. Here’"
2021-02-07,Impeachment Case Aims to Marshal Outrage of Capitol Attack
2021-02-07,"The prosecutors managing former President Trump’s second impeachment trial are armed with lessons from his first.This time, they"
2021-02-07,Why Chuck Schumer Is Cozying Up to the A.O.C. Wing of His Party
2021-02-07,"The senator, at the height of his power, hopes to avoid a potential primary challenge from the left in New York, including from "
2021-02-07,"Spurning Calls to Resign, Liz Cheney Says G.O.P. Must Move Past Trump"
2021-02-07,"After fending off a challenge to her House leadership role, Ms. Cheney defended her impeachment vote and called for Republicans "
2021-02-07,LIVESouth Africa Halts Use of AstraZeneca VaccineThe vaccine was found not to prevent mild or moderate illness caused by the mor
